Batch,PMID,Year,DOI,PMC,Status,Title
b2,39759129,2024,10.3389/fonc.2024.1428583,PMC11695227,pending,Enhancing clinical complete response assessment in rectal cancer: integrating transanal multipoint full-layer puncture biopsy criteria: a systematic review.
b2,39741788,2024,10.4103/jmss.jmss_46_23,PMC11687674,pending,Computed Tomography Scan and Clinical-based Complete Response Prediction in Locally Advanced Rectal Cancer after Neoadjuvant Chemoradiotherapy: A Machine Learning Approach.
b2,39738048,2024,10.1038/s41598-024-76173-8,PMC11685564,pending,Infrared thermal modulation endoscopy for label-free tumor detection.
b2,39737148,2024,10.1016/j.eclinm.2024.102754,PMC11683954,pending,"Surgical navigation for targeted retroperitoneal lymph-node removal: a randomised, controlled, phase 3 trial."
b2,39733152,2024,10.1038/s41598-024-83109-9,PMC11682166,pending,Prognostic value of pseudotime from texture parameters of FDG PET/CT in locally advanced rectal cancer with neoadjuvant concurrent chemoradiotherapy.
b2,39733055,2024,10.1038/s41598-024-83166-0,PMC11682287,pending,Prediction of Synchronous Serum CEA Expression Status Based on Baseline MRI Features of Primary Rectal Cancer Lesions Pre-treatment: A Retrospective Study.
b2,39725903,2024,10.1186/s12885-024-13328-w,PMC11670422,pending,Pathomics-based machine learning models for predicting pathological complete response and prognosis in locally advanced rectal cancer patients post-neoadjuvant chemoradiotherapy: insights from two independent institutional studies.
b2,39713712,2024,10.2147/JIR.S500900,PMC11662910,pending,Preoperative Albumin to Alkaline Phosphatase Ratio and Inflammatory Burden Index for Rectal Cancer Prognostic Nomogram-Construction: Based on Multiple Machine Learning.
b2,39710706,2024,10.1007/s00384-024-04763-z,PMC11663813,pending,"Short-term surgical outcomes of rectal adenocarcinoma surgical treatment in Latin America: a multicenter, retrospective assessment in 49 centers from 12 countries."
b2,39699826,2024,10.1186/s13244-024-01852-z,PMC11659530,pending,The value of restriction spectrum imaging in predicting lymph node metastases in rectal cancer: a comparative study with diffusion-weighted imaging and diffusion kurtosis imaging.
b2,39698686,2024,10.21037/qims-24-907,PMC11651964,pending,Deep learning-based reconstruction: a reliability assessment in preoperative magnetic resonance imaging for primary rectal cancer.
b2,39698657,2024,10.21037/qims-24-769,PMC11651995,pending,Early rectal neoplasm in dual-layer spectral detector computed tomography: dual-layer spectral computed tomography (CT) images improve tumor detection and staging.
b2,39696090,2024,10.1186/s12885-024-13292-5,PMC11658449,pending,Whole slide image based prognosis prediction in rectal cancer using unsupervised artificial intelligence.
b2,39695561,2024,10.1186/s12911-024-02794-8,PMC11654420,pending,Continuous prediction for tumor mutation burden based on transcriptional data in gastrointestinal cancers.
b2,39685841,2024,10.3390/jcm13237383,PMC11641851,pending,"Wavelets-Based Texture Analysis of Post Neoadjuvant Chemoradiotherapy Magnetic Resonance Imaging as a Tool for Recognition of Pathological Complete Response in Rectal Cancer, a Retrospective Study."
b2,39685473,2024,10.3390/jcm13237018,PMC11642062,pending,Artificial Intelligence-Driven Volumetric Analysis of Muscle Mass as a Predictor of Tumor Response to Neoadjuvant Chemoradiotherapy in Patients with Rectal Cancer.
b2,39682232,2024,10.3390/cancers16234047,PMC11640609,pending,Landscape of Biomarkers and Pathologic Response in Rectal Cancer: Where We Stand?
b2,39678786,2024,10.4251/wjgo.v16.i12.4614,PMC11577377,pending,Local excision for middle-low rectal cancer after neoadjuvant chemoradiation: A retrospective study from a single tertiary center.
b2,39677990,2024,10.7759/cureus.75664,PMC11642244,pending,Rectal Cancer Surgery in a District Hospital: Our Experience.
b2,39668711,2024,10.1177/15330338241305463,PMC11638987,pending,Prediction of T Stage of Rectal Cancer After Neoadjuvant Therapy by Multi-Parameter Magnetic Resonance Radiomics Based on Machine Learning Algorithms.
b2,39664184,2024,10.3389/fonc.2024.1459024,PMC11631729,pending,Could elective nodal irradiation for locally advanced rectal cancer be omitted in the context of total neoadjuvant therapy? An analysis of the recurrence sites of rectal cancer.
b2,39648255,2024,10.1007/s11701-024-02180-6,PMC11625687,pending,"Predictive model of the surgical difficulty of robot-assisted total mesorectal excision for rectal cancer: a multicenter, retrospective study."
b2,39641247,2024,10.5152/tjg.2024.23558,PMC11639608,pending,Diagnostic Value of Plasma Long Non-coding SLC26A4 Antisense RNA 1 Combined with Magnetic Resonance Imaging in Rectal Cancer.
b2,39635974,2024,10.1111/codi.17226,PMC11683314,pending,Ten-year survival and pattern of recurrence in patients with locally recurrent rectal or sigmoid cancer undergoing resection.
b2,39606126,2024,10.7759/cureus.74592,PMC11601879,pending,"Enhancing Precision in Rectal Cancer Care: Unravelling the Correlation Between MRI Locoregional Staging and Prognostic Factors, With Post-resection Pathology."
b2,39604448,2024,10.1038/s41598-024-80855-8,PMC11603181,pending,Assessment of circulating tumor DNA in patients with locally advanced rectal cancer treated with neoadjuvant therapy.
b2,39598095,2024,10.3390/jcm13226951,PMC11594537,pending,"Endoscopic Local Excision (ELE) with Knife-Assisted Resection (KAR) Techniques Followed by Adjuvant Radiotherapy and/or Chemotherapy for Invasive (T1bsm2,3/T2) Early Rectal Cancer: A Multicenter Retrospective Cohort."
b2,39594237,2024,10.3390/diagnostics14222570,PMC11592677,pending,Rectal Cancer and Lateral Lymph Node Staging: Interobserver Agreement and Success in Predicting Locoregional Recurrence.
b2,39566088,2024,10.1093/bjs/znae302,PMC11578545,pending,Correction to: Baseline MRI predictors of successful organ preservation in the Organ Preservation in Rectal Adenocarcinoma (OPRA) trial.
b2,39559486,2024,10.1016/j.phro.2024.100663,PMC11570970,pending,Comparing robust proton versus online adaptive photon radiotherapy for short-course treatment of rectal cancer.
b2,39559414,2024,10.1055/a-2390-2946,PMC11573464,pending,Endoscopic features of rectal mucosal prolapse syndrome (RMPS): Differentiation from malignant rectal tumor.
b2,39558950,2024,10.3389/fonc.2024.1464104,PMC11571149,pending,Radiomics in precision medicine for colorectal cancer: a bibliometric analysis (2013-2023).
b2,39555373,2024,10.1007/s13193-024-02007-8,PMC11564464,pending,Effect of Multimodal Prehabilitation on Muscle Mass in Rectal Cancer Patients Receiving Neoadjuvant Treatment.
b2,39555343,2024,10.1007/s13193-024-02028-3,PMC11564435,pending,Abdominoperineal Resection for T4 Low Rectal Cancer After Neoadjuvant Therapy-Are the Outcomes Acceptable?
b2,39554571,2024,10.21037/jgo-24-220,PMC11565121,pending,"Magnetic resonance imaging-based radiomics in predicting the expression of Ki-67, p53, and epidermal growth factor receptor in rectal cancer."
b2,39554568,2024,10.21037/jgo-24-488,PMC11565095,pending,Changing of gamma-H2AX in peripheral blood mononuclear cells during concurrent chemoradiation in locally advanced rectal cancer patients: a potential response predictor.
b2,39527162,2024,10.1186/s13244-024-01828-z,PMC11555033,pending,Glucose chemical exchange saturation transfer MRI for predicting the histological grade of rectal cancer: a comparative study with amide proton transfer-weighted and diffusion-weighted imaging.
b2,39527151,2024,10.1186/s13244-024-01842-1,PMC11554996,pending,Roles of MRI evaluation of pelvic recurrence in patients with rectal cancer.
b2,39524896,2024,10.1016/j.heliyon.2024.e38927,PMC11544045,pending,Visualization analysis of research hotspots and trends in MRI-based artificial intelligence in rectal cancer.
b2,39517321,2024,10.3390/healthcare12212108,PMC11544860,pending,Change in Quality of Life in Patients with Advanced Rectal Cancer Between 2010 and 2022.
b2,39512305,2024,10.1016/j.tipsro.2024.100284,PMC11541823,pending,"On the trail of CBCT-guided adaptive rectal boost radiotherapy, does daily delineation require a radiation oncologist?"
b2,39506775,2024,10.1186/s13014-024-02540-4,PMC11539469,pending,Dynamics of cell-free tumor DNA correlate with early MRI response during chemoradiotherapy in rectal cancer.
b2,39503190,2024,10.1002/jmrs.839,PMC11638342,pending,Deep learning in image segmentation for cancer.
b2,39502605,2024,10.21873/cdp.10399,PMC11534043,pending,Drainage Fluid Amylase as a Biomarker for the Detection of Anastomotic Leakage After Low Anterior Resection of Rectal Cancer: A Two-center Study.
b2,39477414,2024,10.21873/invivo.13780,PMC11535921,pending,The Effect of Multifaceted Anastomotic Leakage Prevention via ICG and SST for Lower Rectal Anastomosis.
b2,39473710,2024,10.23922/jarc.2024-041,PMC11513421,pending,Prognostic Impact of Skip Metastasis to the Lateral Lymph Nodes in Lower Rectal Cancer.
b2,39467396,2024,10.1016/j.ejrad.2024.111802,PMC11614684,pending,Clinical evaluation of accelerated diffusion-weighted imaging of rectal cancer using a denoising neural network.
b2,39467147,2024,10.1002/cam4.70323,PMC11516045,pending,Developing Individualized Follow-Up Strategies Based on High-Risk Recurrence Factors and Dynamic Risk Assessment for Locally Advanced Rectal Cancer.
b2,39459582,2024,10.3390/life14101282,PMC11509644,pending,Correlations between Apparent Diffusion Coefficient (ADC) and Prognosis in Patients with Locally Advanced Rectal Cancer.
b2,39459393,2024,10.3390/medicina60101606,PMC11509686,pending,Impact of Sarcopenia on Treatment Outcomes and Toxicity in Locally Advanced Rectal Cancer.
b2,39457591,2024,10.3390/biomedicines12102278,PMC11505512,pending,Two Decades of Progress in Personalized Medicine of Colorectal Cancer in Serbia-Insights from the Institute for Oncology and Radiology of Serbia.
b2,39452890,2024,10.1148/rycan.240073,PMC11615632,pending,Deformable Mapping of Rectal Cancer Whole-Mount Histology with Restaging MRI at Voxel Scale: A Feasibility Study.
b2,39449908,2024,10.7759/cureus.70081,PMC11500270,pending,Impact of Suppressor of Mothers Against Decapentaplegic (SMAD) 7 Gene Single Nucleotide Polymorphisms on Colorectal Cancer Risk and Prognosis.
b2,39448917,2024,10.1186/s12880-024-01474-3,PMC11515279,pending,Predicting pathological complete response following neoadjuvant chemoradiotherapy (nCRT) in patients with locally advanced rectal cancer using merged model integrating MRI-based radiomics and deep learning data.
b2,39446274,2024,10.1186/s13244-024-01796-4,PMC11502625,pending,Synthetic double inversion recovery imaging for rectal cancer T staging evaluation: imaging quality and added value to T2-weighted imaging.
b2,39445020,2024,10.3389/fimmu.2024.1442733,PMC11496097,pending,"Anti-GABAB receptor encephalitis: clinical and laboratory characteristics, imaging, treatments and prognosis."
b2,39429593,2024,10.21037/qims-24-331,PMC11485380,pending,Prediction of Kirsten rat sarcoma (KRAS) mutation in rectal cancer with amide proton transfer-weighted magnetic resonance imaging.
b2,39427077,2024,10.1007/s10238-024-01495-w,PMC11490463,pending,Assessing the practice of total neoadjuvant therapy for rectal cancer: an online survey among radiation oncology departments in Germany and German-speaking regions of Austria and Switzerland.
b2,39416464,2024,10.3389/fonc.2024.1464183,PMC11479860,pending,Significance of apparent diffusion coefficient in diagnosis of rectal carcinoma.
b2,39414276,2024,10.1136/bmjopen-2023-083225,PMC11487837,pending,"Optimised treatment of patients with enlarged lateral lymph nodes in rectal cancer: protocol of an international, multicentre, prospective registration study after extensive multidisciplinary training (LaNoReC)."
b2,39409972,2024,10.3390/cancers16193353,PMC11475605,pending,Tumor Immune Microenvironment Biomarkers for Recurrence Prediction in Locally Advanced Rectal Cancer Patients after Neoadjuvant Chemoradiotherapy.
b2,39407949,2024,10.3390/jcm13195889,PMC11478213,pending,Is an Electronic Nose Able to Predict Clinical Response following Neoadjuvant Treatment of Rectal Cancer? A Prospective Pilot Study.
b2,39391230,2024,10.1016/j.tipsro.2024.100277,PMC11465212,pending,Dealing with rectum motion during radiotherapy: How can we anticipate it?
b2,39387519,2024,10.1002/cam4.70291,PMC11465286,pending,Optimal Sequence for Total Neoadjuvant Therapy in Locally Advanced Rectal Cancer: An Evidence-Based Review.
b2,39385951,2024,10.3892/ol.2024.14696,PMC11462512,pending,Comparative effectiveness of two abbreviated rectal MRI protocols in assessing tumor response to neoadjuvant chemoradiotherapy in patients with rectal cancer.
b2,39385125,2024,10.1186/s12885-024-12972-6,PMC11463052,pending,CapeOX as neoadjuvant chemotherapy for locally advanced rectal cancer: might less be more?
b2,39379733,2024,10.1007/s00432-024-05986-x,PMC11461781,pending,Novel deep learning radiomics nomogram-based multiparametric MRI for predicting the lymph node metastasis in rectal cancer: A dual-center study.
b2,39368416,2024,10.1016/j.esmoop.2024.103735,PMC11492031,pending,MRI-based radiomics for stratifying recurrence risk of early-onset rectal cancer: a multicenter study.
b2,39367333,2024,10.1186/s12880-024-01439-6,PMC11453062,pending,MRI T2WI-based radiomics combined with KRAS gene mutation constructed models for predicting liver metastasis in rectal cancer.
b2,39360080,2024,10.7759/cureus.68461,PMC11446489,pending,A Review of Neoadjuvant Therapy and the Watch-and-Wait Protocol in Rectal Cancer: Current Evidence and Future Directions.
b2,39342580,2024,10.31557/APJCP.2024.25.9.3029,PMC11700330,pending,Role of Intravoxel Incoherent Motion and Dynamic-Contrast-Enhanced Perfusion in Response Prediction of Patients with Colorectal Cancer after Neoadjuvant Chemotherapy.
b2,39333910,2024,10.1186/s12876-024-03433-2,PMC11437677,pending,Deep pelvis and low visceral fat mass as risk factors for neurogenic bladder after rectal cancer surgery.
b2,39333450,2024,10.1007/s00384-024-04721-9,PMC11436429,pending,Does the initial treatment of primary tumor impact prognosis after recurrence in locally advanced rectal cancer? Results from a retrospective cohort analysis.
