PMID,Year,DOI,PMC,Title,Source,Status,Route,Attempts,LastError,PDFPath
24954622,2014,10.1586/17474124.2014.906898,,MR imaging for rectal cancer: the role in staging the primary and response to neoadjuvant therapy.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_24954622.pdf
24974862,2014,10.1111/codi.12698,,Comparison between magnetic resonance imaging and rigid rectoscopy in the preoperative identification of intra- and extraperitoneal rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_24974862.pdf
24978328,2014,10.1097/RLU.0000000000000481,,Correlation between PET/CT parameters and KRAS expression in colorectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_24978328.pdf
25003290,2014,10.1097/DCR.0000000000000163,,Risk factors for bowel dysfunction after sphincter-preserving rectal cancer surgery: a prospective study using the Memorial Sloan Kettering Cancer Center bowel function instrument.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25003290.pdf
25012830,2014,10.1016/j.prro.2013.09.002,,Clinical utility of integrated positron emission tomography/computed tomography imaging in the clinical management and radiation treatment planning of locally advanced rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25012830.pdf
25027742,2014,10.4149/neo_2014_055,,"Up front hepatectomy for metastatic rectal carcinoma - reversed, liver first approach. Early experience with 15 patients.",1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25027742.pdf
25082122,2014,10.12809/hkmj144232,,Limitation of radiological T3 subclassification of rectal cancer due to paucity of mesorectal fat in Chinese patients.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
25083087,2014,10.3748/wjg.v20.i27.9138,PMC4112869,Abdominoperineal excision following preoperative radiotherapy for rectal cancer: unfavorable prognosis even with negative circumferential resection margin.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25083087.pdf
25089274,2014,10.1155/2014/578243,PMC4095991,Dosimetric coverage of the external anal sphincter by 3-dimensional conformal fields in rectal cancer patients receiving neoadjuvant chemoradiation: implications for the concept of sphincter-preserving radiation therapy.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25089274.pdf
25104203,2014,10.4103/0019-509X.138292,,Pre-operative staging of rectal cancer using multi-detector row computed tomography with multiplanar reformations: single center experience.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25104203.pdf
25124320,2015,10.1002/jmri.24718,,Dynamic contrast enhanced MR imaging for rectal cancer response assessment after neo-adjuvant chemoradiation.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25124320.pdf
25124470,2015,10.1245/s10434-014-3972-3,,Diagnostic performance of multidetector row computed tomography for assessment of lymph node metastasis in patients with distal rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25124470.pdf
25140623,2014,,,Pelvic MRI for guiding treatment decisions in rectal cancer.,both,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
25201478,2014,10.1016/j.ijscr.2014.07.023,PMC4189063,Sacrococcygeal chordoma presenting as a retro rectal tumour.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25201478.pdf
25204633,2014,10.1111/codi.12773,,Total mesorectal excision optimized by pelvic MRI.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25204633.pdf
25207560,2014,10.1120/jacmp.v15i5.4696,PMC5711099,FDG PET/CT for rectal carcinoma radiotherapy treatment planning: comparison of functional volume delineation algorithms and clinical challenges.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25207560.pdf
25239441,2014,10.1016/j.ejso.2014.07.030,,"Anal cancer: ESMO-ESSO-ESTRO clinical practice guidelines for diagnosis, treatment and follow-up.",1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25239441.pdf
25270363,2015,10.1002/jso.23792,,ALDH1 is a prognostic factor for patients treated with neoadjuvant chemoradiotherapy and radical resection for stage III rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25270363.pdf
25270374,2015,10.1177/0284185114550193,,Locally advanced rectal cancer: post-chemoradiotherapy ADC histogram analysis for predicting a complete response.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25270374.pdf
25295711,2014,10.1684/bdc.2014.2038,,"[Minutes of the 33rd Congress of ESTRO held in Vienna (Austria), 4-8 April 2014].",1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25295711.pdf
25333479,2014,10.1097/RCT.0000000000000170,,Local magnetic resonance imaging staging of rectal adenocarcinoma.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25333479.pdf
25373735,2014,10.18632/oncotarget.2563,PMC4294384,The role of systemic chemotherapy and multidisciplinary management in improving the overall survival of patients with metastatic squamous cell carcinoma of the anal canal.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
25421763,2014,,,[Timing of radiotherapy for locally advanced rectal cancer].,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
25436127,2014,10.3978/j.issn.2078-6891.2014.087,PMC4226835,"The localisation of cancer in the sigmoid, rectum or rectosigmoid junction using endoscopy or radiology-What is the most accurate method?",1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25436127.pdf
25448648,2014,10.1016/j.ijsu.2014.10.033,,Routine preoperative restaging CTs after neoadjuvant chemoradiation for locally advanced rectal cancer are low yield: a retrospective case study.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25448648.pdf
25466368,2014,10.1016/j.radonc.2014.11.002,,Nomogram predicting response after chemoradiotherapy in rectal cancer using sequential PETCT imaging: a multicentric prospective study with external validation.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25466368.pdf
25466419,2015,10.1007/s00384-014-2080-y,,Risk factors for circumferential R1 resection after neoadjuvant radiochemotherapy and laparoscopic total mesorectal excision: a study in 233 consecutive patients with mid or low rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25466419.pdf
25483833,2014,10.1016/j.radonc.2014.11.026,,The role of diffusion-weighted MRI and (18)F-FDG PET/CT in the prediction of pathologic complete response after radiochemotherapy for rectal cancer: a systematic review.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25483833.pdf
25497874,2015,10.1016/j.radonc.2014.11.044,,Can perfusion MRI predict response to preoperative treatment in rectal cancer?,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25497874.pdf
25500963,2015,10.1007/s00330-014-3527-9,,MRI-detected extramural vascular invasion is an independent prognostic factor for synchronous metastasis in patients with rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25500963.pdf
25503423,2015,10.1007/s40262-014-0216-4,,Kinetically guided neoadjuvant chemoradiotherapy based on 5-Fluorouracil in patients with locally advanced rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25503423.pdf
25513996,2017,10.1097/COC.0000000000000172,,Comparison of Toxicity and Treatment Outcomes in HIV-positive Versus HIV-negative Patients With Squamous Cell Carcinoma of the Anal Canal.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25513996.pdf
25520908,2014,10.1186/2193-1801-3-681,PMC4247831,Delayed abdominal wall abscess after abdomino-perineal resection simulating local recurrence of rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25520908.pdf
25577525,2015,10.1007/s00330-014-3581-3,,Standardized Index of Shape (SIS): a quantitative DCE-MRI parameter to discriminate responders by non-responders after neoadjuvant therapy in LARC.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25577525.pdf
25583650,2015,10.1007/s12664-014-0522-7,,Intersphincteric resection and hand-sewn coloanal anastomosis for low rectal cancer: Short-term outcomes in the Indian setting.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25583650.pdf
25596047,2014,,,[Particle beam radiotherapy].,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
25615762,2015,10.2214/AJR.14.12791,,Surgical management of retrorectal lesions: what the radiologist needs to know.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25615762.pdf
25624878,2015,10.3332/ecancer.2015.497,PMC4303611,Highlights from the seventh European Multidisciplinary Colorectal Cancer Congress (EMCCC) 2014.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25624878.pdf
25648465,2015,10.1016/j.ejso.2014.12.008,,Factors affecting the restaging accuracy of magnetic resonance imaging after preoperative chemoradiation in patients with rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25648465.pdf
25652254,2015,10.1002/jmri.24835,,Dynamic contrast-enhanced MRI: Use in predicting pathological complete response to neoadjuvant chemoradiation in locally advanced rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25652254.pdf
25683666,2015,10.1111/codi.12920,,Evidence for radiological and histopathological prognostic importance of detecting extramural venous invasion in rectal cancer: recommendations for radiology and histopathology reporting.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25683666.pdf
25700810,2015,10.1007/s00384-015-2169-y,,Dynamic magnetic resonance imaging evaluation of pelvic reconstruction with porcine dermal collagen mesh following extra-levator abdominoperineal excision for primary rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25700810.pdf
25731264,2014,,,[Detection of lateral lymph node metastasis by PET/CT].,50,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
25731357,2014,,,Mucinous adenocarcinoma associated with a chronic perianal fistula - a review of cases from a single institution.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
25735444,2015,10.1111/codi.12933,,Rectal cancer threatening or affecting the prostatic plane: is partial prostatectomy oncologically adequate? Results of a multicentre retrospective study.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25735444.pdf
25780294,2015,10.3748/wjg.v21.i10.2967,PMC4356916,Indeterminate pulmonary nodules in colorectal cancer.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
25790541,2015,10.3906/sag-1312-149,,Is there any impact of PET/CT on radiotherapy planning in rectal cancer patients undergoing preoperative IMRT?,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25790541.pdf
25796796,2014,,,[18F-FPRGD2 PET/CT imaging of integrin αVβ3].,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
25827193,2017,10.1111/ans.13071,,Excision of the seminal vesicles for locally advanced and recurrent rectal and sigmoid cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25827193.pdf
25830035,2015,10.3978/j.issn.2078-6891.2014.111,PMC4311094,Factors influencing response to neoadjuvant chemoradiation and outcomes in rectal cancer patients: tertiary Indian cancer hospital experience.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25830035.pdf
25830042,2015,10.3978/j.issn.2078-6891.2014.110,PMC4311100,Predicting complete response: is there a role for non-operative management of rectal cancer?,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25830042.pdf
25885576,2015,10.1186/s12885-015-1157-5,PMC4373096,Detection of morphologic alterations in rectal carcinoma following preoperative radiochemotherapy based on multiphoton microscopy imaging.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25885576.pdf
25889149,2015,10.1186/s13014-015-0360-5,PMC4353448,CAPIRI-IMRT: a phase II study of concurrent capecitabine and irinotecan with intensity-modulated radiation therapy for the treatment of recurrent rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25889149.pdf
25889915,2015,10.1186/s13014-015-0344-5,PMC4330982,Distinct increased outliers among 136 rectal cancer patients assessed by γH2AX.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25889915.pdf
25892290,2015,10.1016/j.ctrv.2015.03.010,,A literature review of the association between diffusion-weighted MRI derived apparent diffusion coefficient and tumour aggressiveness in pelvic cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25892290.pdf
25899892,2015,10.1259/bjr.20150097,PMC4628535,MRI volumetry for prediction of tumour response to neoadjuvant chemotherapy followed by chemoradiotherapy in locally advanced rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25899892.pdf
25909169,2015,10.18632/oncotarget.3418,PMC4484489,Implications for selecting local excision in locally advanced rectal cancer after preoperative chemoradiation.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
25918556,2015,10.1186/s13195-015-0108-3,PMC4410460,Long-term treatment with active Aβ immunotherapy with CAD106 in mild Alzheimer's disease.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25918556.pdf
25935450,2015,10.1007/s00384-015-2226-6,,Prognostic value of CD45RO(+) tumor-infiltrating lymphocytes for locally advanced rectal cancer following 30 Gy/10f neoadjuvant radiotherapy.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25935450.pdf
25950124,2016,10.3109/13645706.2015.1042389,,Intraoperative fluorescence imaging to localize tumors and sentinel lymph nodes in rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25950124.pdf
25953290,2015,10.1016/j.rcl.2015.01.002,PMC4979318,Advances in diffusion-weighted imaging.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25953290.pdf
25957330,2015,10.1093/annonc/mdv223,,"Chemoradiation, surgery and adjuvant chemotherapy versus induction chemotherapy followed by chemoradiation and surgery: long-term results of the Spanish GCR-3 phase II randomized trial†.",1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25957330.pdf
25969638,2015,10.4103/0971-3026.155865,PMC4419424,Imaging in rectal cancer with emphasis on local staging with MRI.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
25974874,2016,10.1002/pon.3847,PMC4961045,Body image and sexual function in women after treatment for anal and rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25974874.pdf
25982468,2015,10.1007/s00384-015-2244-4,,Role of intraoperative frozen section for assessing distal resection margin after anterior resection.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_25982468.pdf
26031368,2015,10.1016/j.ijrobp.2015.03.038,,"Short- and Long-Term Quality of Life and Bowel Function in Patients With MRI-Defined, High-Risk, Locally Advanced Rectal Cancer Treated With an Intensified Neoadjuvant Strategy in the Randomized Phase 2 EXPERT-C Trial.",1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_26031368.pdf
26065396,2016,10.1007/s00330-015-3856-3,PMC4712249,Magnetization transfer imaging to assess tumour response after chemoradiotherapy in rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_26065396.pdf
26078794,2015,10.7150/jca.11738,PMC4466413,Tumor Volume Reduction Rate Predicts Pathologic Tumor Response of Locally Advanced Rectal Cancer Treated with Neoadjuvant Chemotherapy alone: Results from a Prospective Trial.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_26078794.pdf
26084884,2015,10.1007/s10151-015-1319-0,,The use of artificial neural networks to predict delayed discharge and readmission in enhanced recovery following laparoscopic colorectal cancer surgery.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_26084884.pdf
26089866,2015,10.1155/2015/410150,PMC4452312,Characteristics and Prognostic Significance of Preoperative Magnetic Resonance Imaging-Assessed Circumferential Margin in Rectal Cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_26089866.pdf
26106836,2016,10.1097/SLA.0000000000001311,,Diffusion-weighted MRI for Early Prediction of Treatment Response on Preoperative Chemoradiotherapy for Patients With Locally Advanced Rectal Cancer: A Feasibility Study.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_26106836.pdf
