PMID,SourceRoute,License,LicenseStatus
23170951,,unverified,unverified
23176523,,unverified,unverified
23179526,,unverified,unverified
23181004,,unverified,unverified
23182080,,unverified,unverified
23182394,,unverified,unverified
23182512,,unverified,unverified
23187748,,unverified,unverified
23188618,,unverified,unverified
23193427,,unverified,unverified
23196674,,unverified,unverified
23207940,scihub:doi,unverified,unverified
23207943,,unverified,unverified
23216939,,unverified,unverified
23219191,,unverified,unverified
23221790,scihub:doi,unverified,unverified
23221791,,unverified,unverified
23225371,,unverified,unverified
23225808,,unverified,unverified
23225809,,unverified,unverified
23228055,,unverified,unverified
23236018,,unverified,unverified
23238383,scihub:doi,unverified,unverified
23238504,,unverified,unverified
23238744,,unverified,unverified
23238836,,unverified,unverified
23239291,,unverified,unverified
23242038,scihub:doi,unverified,unverified
23243384,,unverified,unverified
23255747,,unverified,unverified
23268014,scihub:title,unverified,unverified
23272969,,unverified,unverified
23283590,,unverified,unverified
23299826,,unverified,unverified
23303141,scihub:doi,unverified,unverified
23303145,,unverified,unverified
23321834,,unverified,unverified
23322520,scihub:title,unverified,unverified
23323002,,unverified,unverified
23328390,,unverified,unverified
23331394,,unverified,unverified
23335049,,unverified,unverified
23336146,,unverified,unverified
23336255,scihub:doi,unverified,unverified
23336479,,unverified,unverified
23340231,,unverified,unverified
23346506,scihub:title,unverified,unverified
23351018,,unverified,unverified
23358929,,unverified,unverified
23364974,,unverified,unverified
23369130,,unverified,unverified
23371446,scihub:doi,unverified,unverified
23374979,,unverified,unverified
23384167,,unverified,unverified
23397821,scihub:doi,unverified,unverified
23404343,,unverified,unverified
23404344,,unverified,unverified
23411588,scihub:doi,unverified,unverified
23417501,,unverified,unverified
23420438,scihub:doi,unverified,unverified
23426596,,unverified,unverified
23430965,,unverified,unverified
23436067,scihub:doi,unverified,unverified
23436074,scihub:doi,unverified,unverified
23445625,,unverified,unverified
23474523,scihub:title,unverified,unverified
23498983,,unverified,unverified
23516072,scihub:doi,unverified,unverified
23523147,,unverified,unverified
23526771,,unverified,unverified
23532498,,unverified,unverified
23551928,,unverified,unverified
23552305,,unverified,unverified
23559319,,unverified,unverified
23571146,,unverified,unverified
23577933,,unverified,unverified
23579594,,unverified,unverified
23581820,,unverified,unverified
23587311,,unverified,unverified
23598382,,unverified,unverified
23601092,,unverified,unverified
23601191,,unverified,unverified
23601902,,unverified,unverified
23602370,,unverified,unverified
23606239,scihub:doi,unverified,unverified
23622078,,unverified,unverified
23623561,,unverified,unverified
23640440,,unverified,unverified
23642559,,unverified,unverified
23645758,,unverified,unverified
23652745,scihub:doi,unverified,unverified
23667205,scihub:doi,unverified,unverified
23689217,,unverified,unverified
23697834,,unverified,unverified
23701484,,unverified,unverified
23702868,,unverified,unverified
23707855,,unverified,unverified
23708724,,unverified,unverified
23712252,,unverified,unverified
23723012,scihub:doi,unverified,unverified
23728916,,unverified,unverified
23730707,,unverified,unverified
23736101,,unverified,unverified
23736888,scihub:doi,unverified,unverified
23742033,,unverified,unverified
23743687,,unverified,unverified
23744576,,unverified,unverified
23748813,scihub:doi,unverified,unverified
23751115,,unverified,unverified
23754582,,unverified,unverified
23754654,,unverified,unverified
23769991,,unverified,unverified
23780981,,unverified,unverified
23790770,scihub:doi,unverified,unverified
23801169,,unverified,unverified
23801198,,unverified,unverified
23801217,,unverified,unverified
23801218,scihub:title,unverified,unverified
23801387,,unverified,unverified
23801777,scihub:doi,unverified,unverified
23804154,,unverified,unverified
23808225,scihub:title,unverified,unverified
23812242,,unverified,unverified
23813333,scihub:doi,unverified,unverified
23821022,scihub:doi,unverified,unverified
23821325,,unverified,unverified
23828092,,unverified,unverified
23830466,scihub:doi,unverified,unverified
23830776,,unverified,unverified
23830983,,unverified,unverified
23832319,scihub:doi,unverified,unverified
23844462,,unverified,unverified
23846534,,unverified,unverified
23860197,,unverified,unverified
23863536,scihub:title,unverified,unverified
23865006,scihub:title,unverified,unverified
23876415,,unverified,unverified
23880661,,unverified,unverified
23882096,,unverified,unverified
23882418,,unverified,unverified
23886211,,unverified,unverified
23892849,,unverified,unverified
23901427,,unverified,unverified
23907473,,unverified,unverified
23910050,scihub:doi,unverified,unverified
23934452,,unverified,unverified
23934463,scihub:title,unverified,unverified
23934972,scihub:doi,unverified,unverified
23934989,,unverified,unverified
23935207,,unverified,unverified
23936841,,unverified,unverified
23939848,scihub:doi,unverified,unverified
23942962,,unverified,unverified
23943283,,unverified,unverified
23951828,,unverified,unverified
23953231,,unverified,unverified
23963871,scihub:doi,unverified,unverified
23965127,,unverified,unverified
23965313,,unverified,unverified
23967173,,unverified,unverified
23971451,,unverified,unverified
23971656,,unverified,unverified
23973512,,unverified,unverified
23979104,,unverified,unverified
23982778,,unverified,unverified
23983475,,unverified,unverified
23993061,,unverified,unverified
23997939,scihub:title,unverified,unverified
24002079,scihub:title,unverified,unverified
24002537,,unverified,unverified
24002915,,unverified,unverified
24002918,,unverified,unverified
24003396,,unverified,unverified
24005562,scihub:doi,unverified,unverified
24011205,,unverified,unverified
24011671,scihub:doi,unverified,unverified
24016824,scihub:doi,unverified,unverified
24022531,,unverified,unverified
24025941,scihub:title,unverified,unverified
24026540,scihub:doi,unverified,unverified
24043578,scihub:doi,unverified,unverified
24051676,scihub:title,unverified,unverified
24052311,,unverified,unverified
24057070,,unverified,unverified
24068404,scihub:title,unverified,unverified
24072381,,unverified,unverified
24074924,scihub:doi,unverified,unverified
24096756,,unverified,unverified
24100063,,unverified,unverified
24104998,scihub:doi,unverified,unverified
24105001,,unverified,unverified
24107808,,unverified,unverified
24112666,,unverified,unverified
24119076,,unverified,unverified
24119259,,unverified,unverified
24127172,,unverified,unverified
24127204,scihub:title,unverified,unverified
24127411,,unverified,unverified
24128896,,unverified,unverified
24138801,scihub:doi,unverified,unverified
24146338,scihub:doi,unverified,unverified
24147468,scihub:doi,unverified,unverified
24147499,,unverified,unverified
24148256,,unverified,unverified
24159403,scihub:doi,unverified,unverified
24159637,scihub:doi,unverified,unverified
24159638,,unverified,unverified
24161422,,unverified,unverified
24164749,,unverified,unverified
24165955,,unverified,unverified
24172167,scihub:doi,unverified,unverified
24175790,,unverified,unverified
24178945,,unverified,unverified
24183379,scihub:doi,unverified,unverified
24183502,,unverified,unverified
24188746,,unverified,unverified
24192263,,unverified,unverified
24211122,,unverified,unverified
24215844,,unverified,unverified
24238134,,unverified,unverified
24239243,scihub:doi,unverified,unverified
24260048,,unverified,unverified
24265562,scihub:doi,unverified,unverified
24265772,,unverified,unverified
24267315,,unverified,unverified
24267977,scihub:doi,unverified,unverified
24268789,scihub:doi,unverified,unverified
24271159,,unverified,unverified
24276776,scihub:doi,unverified,unverified
24286634,,unverified,unverified
24293967,,unverified,unverified
24294512,,unverified,unverified
24296752,,unverified,unverified
24297037,,unverified,unverified
24300352,scihub:title,unverified,unverified
24300971,,unverified,unverified
24307571,scihub:doi,unverified,unverified
24307597,,unverified,unverified
24307598,,unverified,unverified
24311014,,unverified,unverified
24322736,,unverified,unverified
24323182,,unverified,unverified
24326828,scihub:doi,unverified,unverified
24334520,,unverified,unverified
24334539,,unverified,unverified
24335567,,unverified,unverified
24336115,,unverified,unverified
24367853,,unverified,unverified
24369398,,unverified,unverified
24373460,,unverified,unverified
24373561,,unverified,unverified
24375387,,unverified,unverified
24375840,,unverified,unverified
24376924,,unverified,unverified
24377520,scihub:title,unverified,unverified
24379566,,unverified,unverified
24396496,scihub:doi,unverified,unverified
24396497,,unverified,unverified
24403010,,unverified,unverified
24415852,scihub:title,unverified,unverified
24416579,,unverified,unverified
24420736,scihub:doi,unverified,unverified
24432920,,unverified,unverified
24439446,scihub:title,unverified,unverified
24440086,scihub:title,unverified,unverified
24446182,,unverified,unverified
24447708,,unverified,unverified
24451474,,unverified,unverified
24460263,scihub:title,unverified,unverified
24470062,scihub:doi,unverified,unverified
24484935,scihub:doi,unverified,unverified
24488357,,unverified,unverified
24488545,,unverified,unverified
24496993,,unverified,unverified
24497790,,unverified,unverified
24501715,,unverified,unverified
24507994,scihub:title,unverified,unverified
24509716,,unverified,unverified
24511597,scihub:title,unverified,unverified
24531702,,unverified,unverified
24532377,,unverified,unverified
24534363,,unverified,unverified
24563189,scihub:doi,unverified,unverified
24570133,scihub:title,unverified,unverified
24581964,,unverified,unverified
24587676,,unverified,unverified
24597352,,unverified,unverified
24597365,scihub:title,unverified,unverified
24602235,,unverified,unverified
24604580,scihub:doi,unverified,unverified
24606849,scihub:doi,unverified,unverified
24616572,,unverified,unverified
24623152,,unverified,unverified
24625455,,unverified,unverified
24629807,scihub:title,unverified,unverified
24633832,,unverified,unverified
24644380,,unverified,unverified
24646719,scihub:doi,unverified,unverified
24647108,scihub:doi,unverified,unverified
24649029,scihub:doi,unverified,unverified
24651956,,unverified,unverified
24651959,scihub:doi,unverified,unverified
24659649,,unverified,unverified
24661656,scihub:doi,unverified,unverified
24662278,,unverified,unverified
24663346,,unverified,unverified
24664891,scihub:doi,unverified,unverified
24670844,,unverified,unverified
24671803,,unverified,unverified
24671810,scihub:title,unverified,unverified
24671815,,unverified,unverified
24672298,scihub:doi,unverified,unverified
24673921,,unverified,unverified
24674189,,unverified,unverified
24674478,scihub:doi,unverified,unverified
24674526,,unverified,unverified
24674533,,unverified,unverified
24679359,scihub:doi,unverified,unverified
24686249,scihub:doi,unverified,unverified
24687244,,unverified,unverified
24691640,,unverified,unverified
24694067,,unverified,unverified
24695111,,unverified,unverified
24702293,scihub:title,unverified,unverified
24709234,scihub:title,unverified,unverified
24742408,,unverified,unverified
24746569,,unverified,unverified
24746578,,unverified,unverified
24751125,scihub:doi,unverified,unverified
24752672,,unverified,unverified
24760269,scihub:doi,unverified,unverified
24761412,,unverified,unverified
24762502,scihub:doi,unverified,unverified
